[14:03:20,487  WARN StringTools:404] - Could not create an integer from the string not-an-integer
[14:03:20,518  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:03:20,533  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:03:20,533  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:03:20,533  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:03:20,533  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:03:20,533  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:17:48,793  WARN StringTools:404] - Could not create an integer from the string not-an-integer
[14:17:48,825  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:17:48,825  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:17:48,825  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:17:48,825  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:17:48,825  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:17:48,825  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:18:21,532  WARN StringTools:404] - Could not create an integer from the string not-an-integer
[14:18:21,563  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:18:21,563  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:18:21,563  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:18:21,563  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:18:21,563  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:18:21,579  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:21:52,950  WARN StringTools:404] - Could not create an integer from the string not-an-integer
[14:21:52,981  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:21:52,981  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:21:52,981  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:21:52,981  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:21:52,981  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:21:52,981  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:21:56,132  WARN StringTools:404] - Could not create an integer from the string not-an-integer
[14:21:56,163  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:21:56,178  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:21:56,178  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:21:56,178  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:21:56,178  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:21:56,178  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:38:06,308  WARN StringTools:404] - Could not create an integer from the string not-an-integer
[14:38:06,339  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:38:06,339  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:38:06,339  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:38:06,339  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:38:06,339  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:38:06,339  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:38:06,401  WARN StringTools:404] - Could not create an integer from the string 0.5
[14:38:06,401  WARN StringTools:404] - Could not create an integer from the string not an integer
[14:38:06,401  WARN StringTools:404] - Could not create an integer from the string 5.0
[14:38:06,401  WARN StringTools:404] - Could not create an integer from the string not an integer
[14:38:06,401  WARN StringTools:404] - Could not create an integer from the string 0.5
[14:38:06,401  WARN StringTools:404] - Could not create an integer from the string not an integer
[14:46:54,658  WARN StringTools:404] - Could not create an integer from the string not-an-integer
[14:46:54,690  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:46:54,690  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:46:54,705  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:46:54,705  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:46:54,705  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:46:54,705  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:46:54,736  WARN StringTools:404] - Could not create an integer from the string 0.5
[14:46:54,736  WARN StringTools:404] - Could not create an integer from the string not an integer
[14:46:54,736  WARN StringTools:404] - Could not create an integer from the string 5.0
[14:46:54,736  WARN StringTools:404] - Could not create an integer from the string not an integer
[14:46:54,736  WARN StringTools:404] - Could not create an integer from the string 0.5
[14:46:54,736  WARN StringTools:404] - Could not create an integer from the string not an integer
[14:55:00,468  WARN StringTools:404] - Could not create an integer from the string not-an-integer
[14:55:00,499  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:55:00,499  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:55:00,499  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:55:00,499  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:55:00,499  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:55:00,499  WARN StringTools:382] - Could not create a double from the string 'not a double'
[14:55:00,515  WARN StringTools:404] - Could not create an integer from the string 0.5
[14:55:00,515  WARN StringTools:404] - Could not create an integer from the string not an integer
[14:55:00,515  WARN StringTools:404] - Could not create an integer from the string 5.0
[14:55:00,515  WARN StringTools:404] - Could not create an integer from the string not an integer
[14:55:00,515  WARN StringTools:404] - Could not create an integer from the string 0.5
[14:55:00,515  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:10:53,651  WARN StringTools:404] - Could not create an integer from the string not-an-integer
[15:10:53,682  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:10:53,698  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:10:53,698  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:10:53,698  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:10:53,713  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:10:53,713  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:10:53,745  WARN StringTools:404] - Could not create an integer from the string 0.5
